Run info,Date,Time,Instance,Best obj,Optimal obj,Found optimal,CPU time,Wall time,Stopped after,Total iterations,Population size,Splits,Split factor,Pre-processed?,Heuristic?,MIP solve time,Swaps,Initial jumps,Dead jumps,Jump frequency,AND(NOT($G2="*")NOT(ISBLANK($F2)))

***** NO MIP GOOD *****
 
 **************** STARTING RUN 1 **************** 
          Thu  5 Dec 00:11:43 AEDT 2019
 ************************************************ 

###### TESTSET: B ######
,2019-12-05,00:51:07,c06,55,55,*,0,0.003769,0,1,1000,0,0,1,0,0,1,1,5,0,60
,2019-12-05,00:51:07,c07,102,102,*,0,0.002635,0,1,1000,0,0,1,0,0,1,1,5,0,115
,2019-12-05,00:51:07,c08,513,509,,1,0.628488,1,1,1000,0,0,1,0,0,1,1,5,0,528
,2019-12-05,00:51:09,c09,710,707,,0,0.857082,1,1,1000,0,0,1,0,0,1,1,5,0,728
,2019-12-05,00:51:10,c10,1096,1093,,1,1.27181,1,1,1000,0,0,1,0,0,1,1,5,0,1127
,2019-12-05,00:51:11,c11,33,32,,1,0.066905,1,1,1000,0,0,1,0,0,1,1,5,0,35
,2019-12-05,00:51:12,c12,46,46,*,0,0.002376,0,1,1000,0,0,1,0,0,1,1,5,0,49
,2019-12-05,00:51:12,c13,265,258,,1,0.555473,1,1,1000,0,0,1,0,0,1,1,5,0,276
,2019-12-05,00:51:13,c14,329,323,,1,0.754621,1,1,1000,0,0,1,0,0,1,1,5,0,337
,2019-12-05,00:51:14,c15,557,556,,2,1.2397,1,1,1000,0,0,1,0,0,1,1,5,0,567
,2019-12-05,00:51:16,c16,12,11,,0,0.054186,1,1,1000,0,0,1,0,0,1,1,5,0,12
,2019-12-05,00:51:17,c17,19,18,,0,0.08633,1,1,1000,0,0,1,0,0,1,1,5,0,20
,2019-12-05,00:51:17,c18,121,113,,0,0.428023,1,1,1000,0,0,1,0,0,1,1,5,0,128
,2019-12-05,00:51:18,c19,153,146,,0,0.563315,1,1,1000,0,0,1,0,0,1,1,5,0,160
,2019-12-05,00:51:19,c20,268,267,,1,0.998537,1,1,1000,0,0,1,0,0,1,1,5,0,268

###### TESTSET: D ######

,2019-12-05,00:51:23,d01,106,106,*,0,0.001542,0,1,1000,0,0,1,0,0,1,1,5,0,107
,2019-12-05,00:51:27,d02,220,220,*,0,0.005559,0,1,1000,0,0,1,0,0,1,1,5,0,237
,2019-12-05,00:51:30,d03,1573,1565,,1,1.32932,1,1,1000,0,0,1,0,0,1,1,5,0,1653
,2019-12-05,00:51:34,d04,1943,1935,,2,1.7066,1,1,1000,0,0,1,0,0,1,1,5,0,2008
,2019-12-05,00:51:40,d05,3254,3250,,3,3.29859,1,1,1000,0,0,1,0,0,1,1,5,0,3311
,2019-12-05,00:51:47,d06,70,67,,0,0.095444,1,1,1000,0,0,1,0,0,1,1,5,0,75
,2019-12-05,00:51:50,d07,103,103,*,0,0.009379,0,1,1000,0,0,1,0,0,1,1,5,0,105
,2019-12-05,00:51:53,d08,1090,1072,,1,1.34938,1,1,1000,0,0,1,0,0,1,1,5,0,1147
,2019-12-05,00:51:57,d09,1464,1448,,2,1.98062,1,1,1000,0,0,1,0,0,1,1,5,0,1543
,2019-12-05,00:52:03,d10,2119,2110,,3,3.28826,1,1,1000,0,0,1,0,0,1,1,5,0,2161
,2019-12-05,00:52:10,d11,29,29,*,0,0.001397,0,1,1000,0,0,1,0,0,1,1,5,0,32
,2019-12-05,00:52:13,d12,42,42,*,0,0.0005,0,1,1000,0,0,1,0,0,1,1,5,0,42
,2019-12-05,00:52:16,d13,514,500,,1,1.23082,1,1,1000,0,0,1,0,0,1,1,5,0,533
,2019-12-05,00:52:20,d14,679,667,,2,1.83148,1,1,1000,0,0,1,0,0,1,1,5,0,703
,2019-12-05,00:52:24,d15,1126,1116,,3,3.14742,1,1,1000,0,0,1,0,0,1,1,5,0,1150
,2019-12-05,00:52:30,d16,14,13,,0,0.084145,1,1,1000,0,0,1,0,0,1,1,5,0,16
,2019-12-05,00:52:33,d17,23,23,*,0,0.004591,0,1,1000,0,0,1,0,0,1,1,5,0,25
,2019-12-05,00:52:36,d18,239,223,,1,1.04944,1,1,1000,0,0,1,0,0,1,1,5,0,255
,2019-12-05,00:52:40,d19,334,310,,1,1.35881,1,1,1000,0,0,1,0,0,1,1,5,0,347
