Run info,Date,Time,Instance,Best obj,Optimal obj,Found optimal,CPU time,Wall time,Stopped after,Total iterations,Population size,Splits,Arbitrary split?,Pre-processed?,Heuristic?,MIP solve time,Swaps,Initial jumps,Dead jumps,Jump frequency,AND(NOT($G2="*")NOT(ISBLANK($F2)))

###### TESTSET: B ######

,2019-11-25,01:32:43,b11,88,88,*,1,1.15293,0,200,2000,10,1,0,1
,2019-11-25,01:32:43,b12,174,174,*,0,0.326896,0,200,2000,10,1,0,1
,2019-11-25,01:32:44,b13,165,165,*,1,1.19094,0,200,2000,10,1,0,1
,2019-11-25,01:37:06,b14,236,235,,262,255.369,200,200,2000,10,1,0,1
,2019-11-25,01:37:15,b15,318,318,*,9,8.99795,6,200,2000,10,1,0,1
,2019-11-25,01:37:16,b16,127,127,*,1,1.27768,0,200,2000,10,1,0,1
,2019-11-25,01:37:17,b17,131,131,*,1,1.32779,0,200,2000,10,1,0,1
,2019-11-25,01:37:19,b18,218,218,*,2,1.44064,0,200,2000,10,1,0,1

###### TESTSET: C ######

,2019-11-25,01:37:20,c01,85,85,*,1,1.18715,0,200,2000,10,1,0,1
,2019-11-25,01:37:22,c02,144,144,*,2,1.36897,0,200,2000,10,1,0,1
,2019-11-25,01:46:27,c03,758,754,,545,541.09,200,200,2000,10,1,0,1
,2019-11-25,01:52:28,c04,1079,1079,*,361,357.642,109,200,2000,10,1,0,1
 
 **************** STARTING RUN **************** 
          Mon 25 Nov 01:53:59 AEDT 2019
 ********************************************** 

###### TESTSET: B ######

,2019-11-25,01:53:59,b01,82,82,*,0,0.114707,0,200,2000,10,1,0,1
,2019-11-25,01:54:00,b02,83,83,*,1,0.136684,0,200,2000,10,1,0,1
,2019-11-25,01:54:00,b03,138,138,*,0,0.193271,0,200,2000,10,1,0,1
,2019-11-25,01:54:01,b04,59,59,*,1,1.09713,0,200,2000,10,1,0,1
,2019-11-25,01:54:02,b05,61,61,*,1,1.10755,0,200,2000,10,1,0,1
,2019-11-25,01:54:03,b06,122,122,*,1,1.20782,0,200,2000,10,1,0,1
,2019-11-25,01:54:03,b07,111,111,*,0,0.152487,0,200,2000,10,1,0,1
,2019-11-25,01:54:04,b08,104,104,*,1,0.184255,0,200,2000,10,1,0,1
,2019-11-25,01:54:04,b09,220,220,*,0,0.29122,0,200,2000,10,1,0,1
,2019-11-25,01:54:05,b10,86,86,*,1,1.14726,0,200,2000,10,1,0,1
,2019-11-25,01:54:06,b11,88,88,*,1,1.15929,0,200,2000,10,1,0,1
,2019-11-25,01:54:07,b12,174,174,*,1,0.342777,0,200,2000,10,1,0,1
,2019-11-25,01:54:12,b13,165,165,*,5,4.81239,3,200,2000,10,1,0,1
,2019-11-25,01:54:13,b14,235,235,*,1,1.248,0,200,2000,10,1,0,1
 
 **************** STARTING RUN **************** 
          Mon 25 Nov 01:55:06 AEDT 2019
 ********************************************** 

###### TESTSET: B ######

,2019-11-25,01:55:06,b01,82,82,*,0,0.119067,0,200,2000,10,1,0,1
,2019-11-25,01:55:06,b02,83,83,*,0,0.134041,0,200,2000,10,1,0,1
,2019-11-25,01:55:07,b03,138,138,*,1,0.190961,0,200,2000,10,1,0,1
,2019-11-25,01:55:08,b04,59,59,*,1,1.06169,0,200,2000,10,1,0,1
,2019-11-25,01:55:09,b05,61,61,*,1,1.10917,0,200,2000,10,1,0,1
,2019-11-25,01:55:09,b06,122,122,*,0,0.260016,0,200,2000,10,1,0,1
,2019-11-25,01:55:09,b07,111,111,*,0,0.151957,0,200,2000,10,1,0,1
,2019-11-25,01:55:10,b08,104,104,*,1,0.182484,0,200,2000,10,1,0,1
,2019-11-25,01:55:10,b09,220,220,*,0,0.29114,0,200,2000,10,1,0,1
,2019-11-25,01:55:11,b10,86,86,*,1,1.1374,0,200,2000,10,1,0,1
,2019-11-25,01:55:17,b11,88,88,*,6,5.83005,4,200,2000,10,1,0,1
