Run info,Date,Time,Instance,Best obj,Optimal obj,Found optimal,CPU time,Wall time,Stopped after,Total iterations,Population size,Splits,Split factor,Pre-processed?,Heuristic?,MIP solve time,Swaps,Initial jumps,Dead jumps,Jump frequency,AND(NOT($G2="*")NOT(ISBLANK($F2)))
 
******* GRASP ALGORITHM *******
 
 **************** STARTING RUN 1 **************** 
          Wed  4 Dec 22:32:59 AEDT 2019
 ************************************************ 

###### TESTSET: B ######

,2019-12-04,23:11:32,c01,85,85,*,0,0.000873,0,1,500,0,0,1,0,0,1,1,5,0,385
,2019-12-04,23:11:33,c02,150,144,,0,0.042523,1,1,500,0,0,1,0,0,1,1,5,0,351
,2019-12-04,23:11:33,c03,767,754,,1,0.334197,1,1,500,0,0,1,0,0,1,1,5,0,1048
,2019-12-04,23:11:34,c04,1100,1079,,1,0.418934,1,1,500,0,0,1,0,0,1,1,5,0,1285
,2019-12-04,23:11:35,c05,1602,1579,,1,0.76189,1,1,500,0,0,1,0,0,1,1,5,0,1698
,2019-12-04,23:11:36,c06,55,55,*,0,0.009255,0,1,500,0,0,1,0,0,1,1,5,0,327
,2019-12-04,23:11:37,c07,107,102,,0,0.050487,1,1,500,0,0,1,0,0,1,1,5,0,654
,2019-12-04,23:11:37,c08,526,509,,1,0.308028,1,1,500,0,0,1,0,0,1,1,5,0,974
,2019-12-04,23:11:38,c09,726,707,,0,0.399813,1,1,500,0,0,1,0,0,1,1,5,0,1139
,2019-12-04,23:11:39,c10,1117,1093,,0,0.720766,1,1,500,0,0,1,0,0,1,1,5,0,1446
,2019-12-04,23:11:40,c11,33,32,,0,0.031277,1,1,500,0,0,1,0,0,1,1,5,0,371
,2019-12-04,23:11:40,c12,46,46,*,0,0.009799,0,1,500,0,0,1,0,0,1,1,5,0,241
,2019-12-04,23:11:41,c13,270,258,,0,0.29703,1,1,500,0,0,1,0,0,1,1,5,0,1192
,2019-12-04,23:11:41,c14,337,323,,1,0.394419,1,1,500,0,0,1,0,0,1,1,5,0,705
,2019-12-04,23:11:42,c15,582,556,,1,0.674564,1,1,500,0,0,1,0,0,1,1,5,0,1418
,2019-12-04,23:11:43,c16,12,11,,0,0.032434,1,1,500,0,0,1,0,0,1,1,5,0,250
,2019-12-04,23:11:43,c17,21,18,,1,0.047619,1,1,500,0,0,1,0,0,1,1,5,0,198
,2019-12-04,23:11:44,c18,129,113,,0,0.25935,1,1,500,0,0,1,0,0,1,1,5,0,517
,2019-12-04,23:11:44,c19,165,146,,1,0.338282,1,1,500,0,0,1,0,0,1,1,5,0,587
,2019-12-04,23:11:45,c20,302,267,,1,0.777884,1,1,500,0,0,1,0,0,1,1,5,0,696

###### TESTSET: D ######

,2019-12-04,23:11:50,d01,107,106,,0,0.052477,1,1,500,0,0,1,0,0,1,1,5,0,198
,2019-12-04,23:11:54,d02,235,220,,0,0.086477,1,1,500,0,0,1,0,0,1,1,5,0,935
,2019-12-04,23:11:57,d03,1606,1565,,0,0.751668,1,1,500,0,0,1,0,0,1,1,5,0,1789
,2019-12-04,23:12:02,d04,1982,1935,,1,1.40756,1,1,500,0,0,1,0,0,1,1,5,0,2331
,2019-12-04,23:12:08,d05,3300,3250,,2,2.12743,1,1,500,0,0,1,0,0,1,1,5,0,3411
,2019-12-04,23:12:14,d06,71,67,,1,0.060134,1,1,500,0,0,1,0,0,1,1,5,0,670
,2019-12-04,23:12:18,d07,103,103,*,0,0.015497,0,1,500,0,0,1,0,0,1,1,5,0,675
,2019-12-04,23:12:21,d08,1135,1072,,1,0.74644,1,1,500,0,0,1,0,0,1,1,5,0,1753
,2019-12-04,23:12:25,d09,1536,1448,,1,1.11625,1,1,500,0,0,1,0,0,1,1,5,0,2192
,2019-12-04,23:12:29,d10,2174,2110,,2,1.7783,1,1,500,0,0,1,0,0,1,1,5,0,2777
,2019-12-04,23:12:34,d11,30,29,,0,0.047962,1,1,500,0,0,1,0,0,1,1,5,0,591
,2019-12-04,23:12:37,d12,42,42,*,0,0.00906,0,1,500,0,0,1,0,0,1,1,5,0,661
,2019-12-04,23:12:40,d13,540,500,,1,0.766048,1,1,500,0,0,1,0,0,1,1,5,0,2275
,2019-12-04,23:12:44,d14,710,667,,1,1.07759,1,1,500,0,0,1,0,0,1,1,5,0,2674
,2019-12-04,23:12:48,d15,1189,1116,,2,1.86384,1,1,500,0,0,1,0,0,1,1,5,0,1995
,2019-12-04,23:12:52,d16,13,13,*,0,0.003675,0,1,500,0,0,1,0,0,1,1,5,0,134
,2019-12-04,23:12:55,d17,23,23,*,0,0.022439,0,1,500,0,0,1,0,0,1,1,5,0,514
,2019-12-04,23:12:58,d18,281,223,,1,0.724002,1,1,500,0,0,1,0,0,1,1,5,0,1032
,2019-12-04,23:13:02,d19,385,310,,1,1.10145,1,1,500,0,0,1,0,0,1,1,5,0,779
,2019-12-04,23:13:06,d20,652,537,,2,1.80057,1,1,500,0,0,1,0,0,1,1,5,0,1516

###### TESTSET: E ######

,2019-12-04,23:14:05,e01,111,111,*,0,0.010766,0,1,500,0,0,1,0,0,1,1,5,0,749
,2019-12-04,23:14:56,e02,214,214,*,0,0.034029,0,1,500,0,0,1,0,0,1,1,5,0,740
,2019-12-04,23:15:50,e03,4179,4013,,3,2.85959,1,1,500,0,0,1,0,0,1,1,5,0,4811
,2019-12-04,23:16:47,e04,5282,5101,,4,4.07428,1,1,500,0,0,1,0,0,1,1,5,0,6335
,2019-12-04,23:17:48,e05,8300,8128,,9,8.85092,1,1,500,0,0,1,0,0,1,1,5,0,8618
,2019-12-04,23:18:56,e06,83,73,,0,0.086254,1,1,500,0,0,1,0,0,1,1,5,0,852
,2019-12-04,23:19:46,e07,147,145,,1,0.137026,1,1,500,0,0,1,0,0,1,1,5,0,995
,2019-12-04,23:20:34,e08,2872,2640,,3,3.55039,1,1,500,0,0,1,0,0,1,1,5,0,4346
